date,state,confirmed,deaths
2020-07-27,RN,48515,1720
2020-07-27,RO,36148,830
2020-07-27,RR,30316,479
2020-07-27,RS,60044,1611
2020-07-27,SC,70138,924
2020-07-27,SE,53612,1340
2020-07-27,SP,487654,21676
2020-07-27,TO,22851,357
2020-07-28,AC,19132,500
2020-07-28,AL,57142,1527
2020-07-28,AM,98118,3236
2020-07-28,AP,35697,558
2020-07-28,BA,153313,3270
2020-07-28,CE,165703,7616
2020-07-28,DF,100726,1391
2020-07-28,ES,79468,2463
2020-07-28,GO,61613,1501
2020-07-28,MA,115988,2959
2020-07-28,MG,116645,2551
2020-07-28,MS,23411,342
2020-07-28,MT,46860,1674
2020-07-28,PA,151849,5716
2020-07-28,PB,78175,1745
2020-07-28,PE,89678,6421
2020-07-28,PI,48962,1292
2020-07-28,PR,69393,1743
2020-07-28,RJ,159639,13033
2020-07-28,RN,49194,1741
2020-07-28,RO,36849,840
2020-07-28,RR,30996,493
2020-07-28,RS,62347,1680
2020-07-28,SC,73771,960
2020-07-28,SE,55009,1359
2020-07-28,SP,500301,22059
2020-07-28,TO,23517,364
2020-07-29,AC,19366,510
2020-07-29,AL,58124,1540
2020-07-29,AM,99093,3246
2020-07-29,AP,35973,559
2020-07-29,BA,157334,3321
2020-07-29,CE,169138,7648
2020-07-29,DF,102342,1419
2020-07-29,ES,80647,2490
2020-07-29,GO,64250,1554
2020-07-29,MA,117694,2978
2020-07-29,MG,119394,2608
2020-07-29,MS,24287,357
2020-07-29,MT,48657,1725
2020-07-29,PA,153350,5699
2020-07-29,PB,79898,1766
2020-07-29,PE,91536,6484
2020-07-29,PI,50198,1304
2020-07-29,PR,70920,1814
2020-07-29,RJ,161647,13198
2020-07-29,RN,49812,1757
2020-07-29,RO,37634,855
2020-07-29,RR,31455,501
2020-07-29,RS,64496,1750
2020-07-29,SC,77001,1002
2020-07-29,SE,56214,1390
2020-07-29,SP,514197,22389
2020-07-29,TO,24278,368
2020-07-30,AC,19573,521
2020-07-30,AL,58979,1554
2020-07-30,AM,100140,3252
2020-07-30,AP,36272,561
2020-07-30,BA,161630,3391
2020-07-30,CE,171565,7664
2020-07-30,DF,104442,1444
2020-07-30,ES,81886,2514
2020-07-30,GO,66899,1606
2020-07-30,MA,119262,2996
2020-07-30,MG,123415,2692
2020-07-30,MS,24936,376
2020-07-30,MT,50447,1767
2020-07-30,PA,154685,5728
2020-07-30,PB,81108,1785
2020-07-30,PE,93373,6526
2020-07-30,PI,51477,1329
2020-07-30,PR,73488,1861
2020-07-30,RJ,163642,13348
2020-07-30,RN,50563,1783
2020-07-30,RO,38407,864
2020-07-30,RR,32016,505
2020-07-30,RS,66473,1825
2020-07-30,SC,80904,1043
2020-07-30,SE,57684,1408
2020-07-30,SP,529006,22710
2020-07-30,TO,24824,381
2020-07-31,AC,19625,531
2020-07-31,AL,59725,1567
2020-07-31,AM,100940,3268
2020-07-31,AP,36468,565
2020-07-31,BA,166154,3463
2020-07-31,CE,174662,7692
2020-07-31,DF,106292,1469
2020-07-31,ES,83292,2545
2020-07-31,GO,69249,1677
2020-07-31,MA,120661,3013
2020-07-31,MG,127106,2769
2020-07-31,MS,25739,389
2020-07-31,MT,51865,1819
2020-07-31,PA,156053,5750
2020-07-31,PB,82794,1811
2020-07-31,PE,95005,6557
2020-07-31,PI,52458,1354
2020-07-31,PR,76112,1920
2020-07-31,RJ,165495,13477
2020-07-31,RN,51700,1885
2020-07-31,RO,38992,872
2020-07-31,RR,32723,513
2020-07-31,RS,66692,1876
2020-07-31,SC,84073,1102
2020-07-31,SE,58713,1434
2020-07-31,SP,542304,22997
2020-07-31,TO,25346,390
2020-08-01,AC,19930,535
2020-08-01,AL,60992,1581
2020-08-01,AM,101777,3278
2020-08-01,AP,36595,568
2020-08-01,BA,168926,3517
2020-08-01,CE,176371,7704
2020-08-01,DF,107922,1490
2020-08-01,ES,83814,2566
2020-08-01,GO,69820,1691
2020-08-01,MA,121581,3032
2020-08-01,MG,129985,2861
2020-08-01,MS,26003,404
2020-08-01,MT,52922,1849
2020-08-01,PA,156285,5773
2020-08-01,PB,83461,1833
2020-08-01,PE,96746,6597
2020-08-01,PI,52993,1369
2020-08-01,PR,77930,1975
2020-08-01,RJ,167213,13556
2020-08-01,RN,51988,1889
2020-08-01,RO,39504,881
2020-08-01,RR,33151,513
2020-08-01,RS,70456,1947
2020-08-01,SC,86922,1154
2020-08-01,SE,59724,1448
2020-08-01,SP,552318,23236
2020-08-01,TO,26434,395
2020-08-02,AC,19966,537
2020-08-02,AL,62240,1594
2020-08-02,AM,102124,3283
2020-08-02,AP,36639,571
2020-08-02,BA,170476,3572
2020-08-02,CE,176773,7710
2020-08-02,DF,110028,1523
2020-08-02,ES,84255,2578
2020-08-02,GO,70176,1701
2020-08-02,MA,121953,3050
2020-08-02,MG,132801,2891
2020-08-02,MS,26645,421
2020-08-02,MT,53363,1886
2020-08-02,PA,156505,5784
2020-08-02,PB,84008,1850
2020-08-02,PE,97970,6634
2020-08-02,PI,53224,1385
2020-08-02,PR,79605,2005
2020-08-02,RJ,167225,13572
2020-08-02,RN,52184,1900
2020-08-02,RO,39893,884
2020-08-02,RR,33188,513
2020-08-02,RS,71040,1974
2020-08-02,SC,87982,1175
2020-08-02,SE,60035,1465
2020-08-02,SP,558685,23317
2020-08-02,TO,26998,402
2020-08-03,AC,20339,539
2020-08-03,AL,62778,1607
2020-08-03,AM,102386,3288
2020-08-03,AP,36804,576
2020-08-03,BA,171391,3624
2020-08-03,CE,176972,7761
2020-08-03,DF,112044,1546
2020-08-03,ES,85215,2601
2020-08-03,GO,70252,1716
2020-08-03,MA,122482,3069
2020-08-03,MG,133743,2894
2020-08-03,MS,27678,432
2020-08-03,MT,54920,1907
2020-08-03,PA,158277,5799
2020-08-03,PB,84211,1870
2020-08-03,PE,98401,6669
2020-08-03,PI,54443,1401
2020-08-03,PR,80865,2050
2020-08-03,RJ,168064,13604
2020-08-03,RN,52724,1932
2020-08-03,RO,40016,888
2020-08-03,RR,33194,528
2020-08-03,RS,71479,2016
2020-08-03,SC,88889,1196
2020-08-03,SE,60479,1489
2020-08-03,SP,560218,23365
2020-08-03,TO,27664,408
2020-08-04,AC,20710,545
2020-08-04,AL,63351,1621
2020-08-04,AM,103269,3299
2020-08-04,AP,36999,581
2020-08-04,BA,175390,3678
2020-08-04,CE,179976,7821
2020-08-04,DF,113924,1572
2020-08-04,ES,86209,2628
2020-08-04,GO,75010,1817
2020-08-04,MA,123887,3085
2020-08-04,MG,135728,3043
2020-08-04,MS,28315,442
2020-08-04,MT,56607,1940
2020-08-04,PA,160695,5818
2020-08-04,PB,85760,1901
2020-08-04,PE,98833,6717
2020-08-04,PI,55718,1416
2020-08-04,PR,82718,2128
2020-08-04,RJ,168911,13715
2020-08-04,RN,53649,1939
2020-08-04,RO,41239,898
2020-08-04,RR,34296,532
2020-08-04,RS,73618,2099
2020-08-04,SC,92157,1235
2020-08-04,SE,61069,1509
2020-08-04,SP,575589,23702
2020-08-04,TO,28312,415
2020-08-05,AC,21033,547
2020-08-05,AL,64194,1633
2020-08-05,AM,104250,3317
2020-08-05,AP,37318,588
2020-08-05,BA,179738,3736
2020-08-05,CE,182453,7873
2020-08-05,DF,115966,1605
2020-08-05,ES,87243,2646
2020-08-05,GO,78403,1888
2020-08-05,MA,125459,3103
2020-08-05,MG,139661,3195
2020-08-05,MS,29101,458
2020-08-05,MT,58506,1981
2020-08-05,PA,162822,5835
2020-08-05,PB,87071,1922
2020-08-05,PE,100321,6758
2020-08-05,PI,57100,1436
2020-08-05,PR,85317,2164
2020-08-05,RJ,172679,13855
2020-08-05,RN,54268,1960
2020-08-05,RO,42021,918
2020-08-05,RR,34929,538
2020-08-05,RS,76563,2163
2020-08-05,SC,95410,1306
2020-08-05,SE,61986,1525
2020-08-05,SP,585265,24109
2020-08-05,TO,29539,428
2020-08-06,AC,21263,552
2020-08-06,AL,65093,1643
2020-08-06,AM,105054,3335
2020-08-06,AP,37735,594
2020-08-06,BA,183691,3789
2020-08-06,CE,184100,7921
2020-08-06,DF,118000,1651
2020-08-06,ES,88543,2667
2020-08-06,GO,81719,1924
2020-08-06,MA,127065,3120
2020-08-06,MG,142828,3304
2020-08-06,MS,29988,481
2020-08-06,MT,60154,2018
2020-08-06,PA,164759,5854
2020-08-06,PB,87867,1945
2020-08-06,PE,101395,6828
2020-08-06,PI,58390,1452
2020-08-06,PR,87269,2224
2020-08-06,RJ,174064,13941
2020-08-06,RN,54881,1971
2020-08-06,RO,42725,923
2020-08-06,RR,35540,544
2020-08-06,RS,78837,2231
2020-08-06,SC,98634,1357
2020-08-06,SE,63728,1558
2020-08-06,SP,598670,24448
2020-08-06,TO,30358,437
2020-08-07,AC,21376,556
2020-08-07,AL,65916,1654
2020-08-07,AM,105857,3345
2020-08-07,AP,37964,599
2020-08-07,BA,187893,3843
2020-08-07,CE,186563,7946
2020-08-07,DF,119903,1682
2020-08-07,ES,89923,2698
2020-08-07,GO,84175,1974
2020-08-07,MA,128846,3138
2020-08-07,MG,147323,3381
2020-08-07,MS,30707,492
2020-08-07,MT,62785,2067
2020-08-07,PA,167099,5871
2020-08-07,PB,89117,1965
2020-08-07,PE,102872,6867
2020-08-07,PI,59571,1469
2020-08-07,PR,89966,2345
2020-08-07,RJ,175696,14028
2020-08-07,RN,55315,1976
2020-08-07,RO,43390,934
2020-08-07,RR,35933,547
2020-08-07,RS,79026,2282
2020-08-07,SC,101582,1400
2020-08-07,SE,63728,1558
2020-08-07,SP,608379,24735
2020-08-07,TO,31103,444
2020-08-08,AC,21498,559
2020-08-08,AL,66748,1665
2020-08-08,AM,106428,3364
2020-08-08,AP,38139,601
2020-08-08,BA,191401,3899
2020-08-08,CE,188289,7954
2020-08-08,DF,121824,1712
2020-08-08,ES,91146,2720
2020-08-08,GO,84963,2017
2020-08-08,MA,129700,3154
2020-08-08,MG,150723,3449
2020-08-08,MS,31344,509
2020-08-08,MT,63061,2089
2020-08-08,PA,167642,5885
2020-08-08,PB,89893,1983
2020-08-08,PE,104113,6920
2020-08-08,PI,59982,1480
2020-08-08,PR,91127,2319
2020-08-08,RJ,178524,14070
2020-08-08,RN,55315,1976
2020-08-08,RO,43866,940
2020-08-08,RR,36387,547
2020-08-08,RS,83595,2346
2020-08-08,SC,104749,1419
2020-08-08,SE,64271,1577
2020-08-08,SP,621731,25016
2020-08-08,TO,31663,451
2020-08-09,AC,21587,561
2020-08-09,AL,67613,1677
2020-08-09,AM,106950,3359
2020-08-09,AP,38208,602
2020-08-09,BA,193029,3953
2020-08-09,CE,188638,7979
2020-08-09,DF,123057,1731
2020-08-09,ES,91791,2735
2020-08-09,GO,85154,2020
2020-08-09,MA,130136,3169
2020-08-09,MG,153927,3537
2020-08-09,MS,31739,523
2020-08-09,MT,63416,2110
2020-08-09,PA,168151,5893
2020-08-09,PB,90082,2000
2020-08-09,PE,105381,6970
2020-08-09,PI,60178,1503
2020-08-09,PR,92866,2345
2020-08-09,RJ,178850,14080
2020-08-09,RN,55617,1983
2020-08-09,RO,44010,943
2020-08-09,RR,36449,547
2020-08-09,RS,83991,2360
2020-08-09,SC,105935,1445
2020-08-09,SE,64693,1589
2020-08-09,SP,627126,25114
2020-08-09,TO,32289,461
2020-08-10,AC,21619,562
2020-08-10,AL,68237,1694
2020-08-10,AM,107197,3384
2020-08-10,AP,38399,603
2020-08-10,BA,194097,4011
2020-08-10,CE,189023,7994
2020-08-10,DF,126069,1762
2020-08-10,ES,93069,2764
2020-08-10,GO,88573,2072
2020-08-10,MA,130566,3187
2020-08-10,MG,155075,3597
2020-08-10,MS,32562,544
2020-08-10,MT,65198,2167
2020-08-10,PA,169613,5901
2020-08-10,PB,90366,2023
2020-08-10,PE,105381,6970
2020-08-10,PI,61144,1526
2020-08-10,PR,94373,2398
2020-08-10,RJ,180016,14108
2020-08-10,RN,58132,2019
2020-08-10,RO,44372,944
2020-08-10,RR,37006,551
2020-08-10,RS,84034,2417
2020-08-10,SC,106928,1541
2020-08-10,SE,64974,1614
2020-08-10,SP,628415,25151
2020-08-10,TO,33047,474
2020-08-11,AC,21757,565
2020-08-11,AL,68935,1700
2020-08-11,AM,108105,3405
2020-08-11,AP,38636,604
2020-08-11,BA,198767,4067
2020-08-11,CE,191540,8043
2020-08-11,DF,127484,1815
2020-08-11,ES,94478,2783
2020-08-11,GO,91849,2122
2020-08-11,MA,132060,3204
2020-08-11,MG,156551,3613
2020-08-11,MS,33509,558
2020-08-11,MT,67061,2189
2020-08-11,PA,171878,5909
2020-08-11,PB,91819,2046
2020-08-11,PE,105982,7008
2020-08-11,PI,62465,1548
2020-08-11,PR,95943,2445
2020-08-11,RJ,182563,14212
2020-08-11,RN,57921,2025
2020-08-11,RO,45468,966
2020-08-11,RR,37579,555
2020-08-11,RS,87415,2472
2020-08-11,SC,109522,1619
2020-08-11,SE,65455,1633
2020-08-11,SP,639562,25571
2020-08-11,TO,33766,482
2020-08-12,AC,21993,569
2020-08-12,AL,69751,1711
2020-08-12,AM,108920,3417
2020-08-12,AP,38801,606
2020-08-12,BA,203020,4135
2020-08-12,CE,192652,8076
2020-08-12,DF,129184,1870
2020-08-12,ES,95753,2805
2020-08-12,GO,95177,2182
2020-08-12,MA,133265,3215
2020-08-12,MG,160485,3783
2020-08-12,MS,34559,570
2020-08-12,MT,68924,2221
2020-08-12,PA,173625,5917
2020-08-12,PB,92897,2071
2020-08-12,PE,107375,7049
2020-08-12,PI,63662,1566
2020-08-12,PR,97785,2516
2020-08-12,RJ,185610,14295
2020-08-12,RN,57272,2042
2020-08-12,RO,46061,981
2020-08-12,RR,38270,561
2020-08-12,RS,90049,2540
2020-08-12,SC,112401,1637
2020-08-12,SE,65865,1653
2020-08-12,SP,655181,25869
2020-08-12,TO,34409,493
2020-08-13,AC,22242,574
2020-08-13,AL,70629,1721
2020-08-13,AM,109802,3435
2020-08-13,AP,39015,609
2020-08-13,BA,206955,4202
2020-08-13,CE,195298,8113
2020-08-13,DF,131170,1905
2020-08-13,ES,96949,2823
2020-08-13,GO,98422,2238
2020-08-13,MA,134193,3228
2020-08-13,MG,164915,3846
2020-08-13,MS,35434,591
2020-08-13,MT,70658,2245
2020-08-13,PA,175608,5924
2020-08-13,PB,93794,2092
2020-08-13,PE,108842,7084
2020-08-13,PI,64595,1581
2020-08-13,PR,99667,2576
2020-08-13,RJ,188085,14412
2020-08-13,RN,57664,2047
2020-08-13,RO,46676,993
2020-08-13,RR,38897,565
2020-08-13,RS,92560,2584
2020-08-13,SC,115032,1696
2020-08-13,SE,66810,1670
2020-08-13,SP,674455,26324
2020-08-13,TO,35403,500
2020-08-14,AC,22435,576
2020-08-14,AL,71232,1732
2020-08-14,AM,110777,3455
2020-08-14,AP,39244,612
2020-08-14,BA,210993,4271
2020-08-14,CE,196667,8127
2020-08-14,DF,133166,1935
2020-08-14,ES,98106,2849
2020-08-14,GO,100897,2286
2020-08-14,MA,135324,3240
2020-08-14,MG,168428,3943
2020-08-14,MS,36542,598
2020-08-14,MT,72269,2285
2020-08-14,PA,177010,5932
2020-08-14,PB,94660,2113
2020-08-14,PE,110409,7111
2020-08-14,PI,65638,1594
2020-08-14,PR,101844,2612
2020-08-14,RJ,189891,14507
2020-08-14,RN,57860,2068
2020-08-14,RO,47288,1001
2020-08-14,RR,39397,568
2020-08-14,RS,95142,2631
2020-08-14,SC,118183,1742
2020-08-14,SE,67225,1684
2020-08-14,SP,686122,26613
2020-08-14,TO,36478,506
2020-08-15,AC,22516,576
2020-08-15,AL,72076,1742
2020-08-15,AM,111241,3463
2020-08-15,AP,39431,613
2020-08-15,BA,214379,4338
2020-08-15,CE,197381,8129
2020-08-15,DF,135014,1958
2020-08-15,ES,98765,2864
2020-08-15,GO,101290,2314
2020-08-15,MA,136280,3253
2020-08-15,MG,171514,4044
2020-08-15,MS,36836,626
2020-08-15,MT,72761,2319
2020-08-15,PA,177969,5940
2020-08-15,PB,95588,2138
2020-08-15,PE,111773,7156
2020-08-15,PI,66078,1608
2020-08-15,PR,103771,2665
2020-08-15,RJ,190614,14526
2020-08-15,RN,57860,2068
2020-08-15,RO,47652,1012
2020-08-15,RR,39623,568
2020-08-15,RS,97445,2647
2020-08-15,SC,120001,1767
2020-08-15,SE,67701,1696
2020-08-15,SP,697530,26780
2020-08-15,TO,36989,511
2020-08-16,AC,22548,576
2020-08-16,AL,72734,1753
2020-08-16,AM,111912,3483
2020-08-16,AP,39518,613
2020-08-16,BA,216030,4406
2020-08-16,CE,197691,8133
2020-08-16,DF,136467,1976
2020-08-16,ES,99580,2875
2020-08-16,GO,101919,2330
2020-08-16,MA,136853,3264
2020-08-16,MG,174402,4132
2020-08-16,MS,37425,640
2020-08-16,MT,73269,2340
2020-08-16,PA,178375,5945
2020-08-16,PB,96033,2162
2020-08-16,PE,112958,7188
2020-08-16,PI,66315,1619
2020-08-16,PR,105106,2691
2020-08-16,RJ,194279,14562
2020-08-16,RN,58095,2087
2020-08-16,RO,47837,1013
2020-08-16,RR,39665,568
2020-08-16,RS,97877,2689
2020-08-16,SC,120880,1797
2020-08-16,SE,67997,1705
2020-08-16,SP,699493,26852
2020-08-16,TO,37856,516
2020-08-17,AC,22605,582
2020-08-17,AL,72938,1763
2020-08-17,AM,112263,3505
2020-08-17,AP,39703,617
2020-08-17,BA,217115,4475
2020-08-17,CE,198252,8172
2020-08-17,DF,138735,2042
2020-08-17,ES,100859,2908
2020-08-17,GO,104588,2378
2020-08-17,MA,137408,3277
2020-08-17,MG,175715,4223
2020-08-17,MS,38393,657
2020-08-17,MT,74509,2368
2020-08-17,PA,180090,5975
2020-08-17,PB,96223,2183
2020-08-17,PE,113183,7210
2020-08-17,PI,67226,1637
2020-08-17,PR,106379,2733
2020-08-17,RJ,194651,14566
2020-08-17,RN,58504,2108
2020-08-17,RO,48232,1017
2020-08-17,RR,40183,574
2020-08-17,RS,98007,2744
2020-08-17,SC,121666,1839
2020-08-17,SE,68313,1717
2020-08-17,SP,702665,26899
2020-08-17,TO,38845,531
2020-08-18,AC,22933,590
2020-08-18,AL,73701,1774
2020-08-18,AM,112881,3524
2020-08-18,AP,39957,619
2020-08-18,BA,221041,4542
2020-08-18,CE,199828,8202
2020-08-18,DF,140170,2097
2020-08-18,ES,101874,2938
2020-08-18,GO,107910,2464
2020-08-18,MA,139185,3289
2020-08-18,MG,177787,4306
2020-08-18,MS,39381,668
2020-08-18,MT,75877,2384
2020-08-18,PA,182231,6015
2020-08-18,PB,97497,2203
2020-08-18,PE,113788,7252
2020-08-18,PI,68475,1653
2020-08-18,PR,108237,2781
2020-08-18,RJ,199480,14728
2020-08-18,RN,58864,2132
2020-08-18,RO,48923,1026
2020-08-18,RR,40501,575
2020-08-18,RS,101217,2822
2020-08-18,SC,124313,1883
2020-08-18,SE,68699,1729
2020-08-18,SP,711530,27315
2020-08-18,TO,39832,536
2020-08-19,AC,23146,591
2020-08-19,AL,74140,1784
2020-08-19,AM,113592,3537
2020-08-19,AP,40211,622
2020-08-19,BA,224659,4611
2020-08-19,CE,201201,8241
2020-08-19,DF,141762,2148
2020-08-19,ES,103090,2963
2020-08-19,GO,110704,2516
2020-08-19,MA,140571,3302
2020-08-19,MG,181158,4436
2020-08-19,MS,40201,686
2020-08-19,MT,77276,2421
2020-08-19,PA,184253,6027
2020-08-19,PB,98494,2223
2020-08-19,PE,115217,7280
2020-08-19,PI,69839,1660
2020-08-19,PR,109896,2808
2020-08-19,RJ,202993,14913
2020-08-19,RN,59335,2139
2020-08-19,RO,49721,1037
2020-08-19,RR,40989,576
2020-08-19,RS,103891,2881
2020-08-19,SC,126850,1918
2020-08-19,SE,69067,1745
2020-08-19,SP,721377,27591
2020-08-19,TO,40786,547
2020-08-20,AC,23322,595
2020-08-20,AL,74622,1793
2020-08-20,AM,114335,3551
2020-08-20,AP,40603,626
2020-08-20,BA,228596,4685
2020-08-20,CE,202422,8245
2020-08-20,DF,143759,2200
2020-08-20,ES,104169,2980
2020-08-20,GO,111985,2625
2020-08-20,MA,141860,3315
2020-08-20,MG,185062,4543
2020-08-20,MS,40711,696
2020-08-20,MT,78733,2457
2020-08-20,PA,186646,6037
2020-08-20,PB,99445,2244
2020-08-20,PE,116359,7303
2020-08-20,PI,70536,1672
2020-08-20,PR,112245,2891
2020-08-20,RJ,205916,15074
2020-08-20,RN,59388,2160
2020-08-20,RO,50147,1045
2020-08-20,RR,41191,576
2020-08-20,RS,104068,2948
2020-08-20,SC,129072,1960
2020-08-20,SE,69502,1757
2020-08-20,SP,730828,27905
2020-08-20,TO,41848,556
2020-08-21,AC,23337,598
2020-08-21,AL,74839,1802
2020-08-21,AM,114792,3556
2020-08-21,AP,40875,627
2020-08-21,BA,229743,4757
2020-08-21,CE,202999,8268
2020-08-21,DF,145452,2242
2020-08-21,ES,104988,3002
2020-08-21,GO,114705,2688
2020-08-21,MA,143103,3328
2020-08-21,MG,188623,4663
2020-08-21,MS,41888,722
2020-08-21,MT,80134,2492
2020-08-21,PA,188644,6047
2020-08-21,PB,100290,2268
2020-08-21,PE,117431,7335
2020-08-21,PI,71510,1701
2020-08-21,PR,114588,2928
2020-08-21,RJ,207036,15202
2020-08-21,RN,59590,2171
2020-08-21,RO,50514,1050
2020-08-21,RR,41527,579
2020-08-21,RS,104335,2993
2020-08-21,SC,130349,1995
2020-08-21,SE,69845,1761
2020-08-21,SP,735960,28155
2020-08-21,TO,42839,573
2020-08-22,AC,23665,598
2020-08-22,AL,75470,1810
2020-08-22,AM,115369,3557
2020-08-22,AP,41031,630
2020-08-22,BA,234204,4832
2020-08-22,CE,204931,8288
2020-08-22,DF,147127,2257
2020-08-22,ES,105633,3016
2020-08-22,GO,116058,2735
2020-08-22,MA,143873,3340
2020-08-22,MG,191507,4737
2020-08-22,MS,42498,738
2020-08-22,MT,80938,2510
2020-08-22,PA,189289,6057
2020-08-22,PB,100970,2288
2020-08-22,PE,118027,7364
2020-08-22,PI,71899,1714
2020-08-22,PR,116848,2961
2020-08-22,RJ,210464,15267
2020-08-22,RN,59590,2171
2020-08-22,RO,50995,1061
2020-08-22,RR,41730,579
2020-08-22,RS,108839,3046
2020-08-22,SC,132008,2027
2020-08-22,SE,70252,1771
2020-08-22,SP,749244,28392
2020-08-22,TO,43596,585
2020-08-23,AC,23719,600
2020-08-23,AL,75857,1818
2020-08-23,AM,115615,3563
2020-08-23,AP,41120,631
2020-08-23,BA,236050,4905
2020-08-23,CE,205441,8289
2020-08-23,DF,148998,2274
2020-08-23,ES,105892,3026
2020-08-23,GO,116664,2743
2020-08-23,MA,144400,3352
2020-08-23,MG,194614,4790
2020-08-23,MS,43065,749
2020-08-23,MT,81253,2525
2020-08-23,PA,189582,6062
2020-08-23,PB,101132,2308
2020-08-23,PE,119140,7390
2020-08-23,PI,72165,1724
2020-08-23,PR,117959,2977
2020-08-23,RJ,210948,15292
2020-08-23,RN,59846,2179
2020-08-23,RO,51421,1065
2020-08-23,RR,41770,579
2020-08-23,RS,109873,3062
2020-08-23,SC,132492,2042
2020-08-23,SE,70472,1782
2020-08-23,SP,754129,28467
2020-08-23,TO,44273,593
2020-08-24,AC,23729,604
2020-08-24,AL,76495,1827
2020-08-24,AM,115792,3578
2020-08-24,AP,41254,637
2020-08-24,BA,237208,4981
2020-08-24,CE,205875,8335
2020-08-24,DF,150519,2316
2020-08-24,ES,106494,3045
2020-08-24,GO,120223,2804
2020-08-24,MA,144895,3365
2020-08-24,MG,195920,4805
2020-08-24,MS,44324,767
2020-08-24,MT,82532,2551
2020-08-24,PA,191609,6078
2020-08-24,PB,101303,2330
2020-08-24,PE,119357,7399
2020-08-24,PI,72956,1741
2020-08-24,PR,119004,3010
2020-08-24,RJ,211360,15392
2020-08-24,RN,60358,2198
2020-08-24,RO,51791,1073
2020-08-24,RR,42044,582
2020-08-24,RS,109953,3102
2020-08-24,SC,133533,2066
2020-08-24,SE,70606,1793
2020-08-24,SP,756480,28505
2020-08-24,TO,45400,610
2020-08-25,AC,23936,607
2020-08-25,AL,76894,1836
2020-08-25,AM,116579,3588
2020-08-25,AP,41553,642
2020-08-25,BA,240939,5051
2020-08-25,CE,207631,8346
2020-08-25,DF,153690,2344
2020-08-25,ES,107191,3068
2020-08-25,GO,123306,2862
2020-08-25,MA,145921,3377
2020-08-25,MG,198736,4847
2020-08-25,MS,45359,783
2020-08-25,MT,84277,2591
2020-08-25,PA,193564,6097
2020-08-25,PB,102208,2350
2020-08-25,PE,119958,7425
2020-08-25,PI,74096,1754
2020-08-25,PR,120537,3062
2020-08-25,RJ,214003,15560
2020-08-25,RN,60639,2221
2020-08-25,RO,52514,1087
2020-08-25,RR,42359,582
2020-08-25,RS,112763,3161
2020-08-25,SC,135690,2116
2020-08-25,SE,70926,1808
2020-08-25,SP,765670,28912
2020-08-25,TO,46364,621
2020-08-26,AC,24119,607
2020-08-26,AL,77317,1844
2020-08-26,AM,117412,3600
2020-08-26,AP,41981,647
2020-08-26,BA,245021,5116
2020-08-26,CE,209363,8362
2020-08-26,DF,155253,2399
2020-08-26,ES,107909,3086
2020-08-26,GO,126420,2933
2020-08-26,MA,147676,3390
2020-08-26,MG,201973,4948
2020-08-26,MS,46261,800
2020-08-26,MT,85709,2611
2020-08-26,PA,195297,6102
2020-08-26,PB,103213,2371
2020-08-26,PE,121078,7460
2020-08-26,PI,75160,1765
2020-08-26,PR,122241,3102
2020-08-26,RJ,216675,15700
2020-08-26,RN,61090,2225
2020-08-26,RO,53119,1100
2020-08-26,RR,42690,586
2020-08-26,RS,115984,3235
2020-08-26,SC,137560,2142
2020-08-26,SE,71222,1822
2020-08-26,SP,776135,29194
2020-08-26,TO,47558,635
2020-08-27,AC,24269,607
2020-08-27,AL,77755,1853
2020-08-27,AM,118083,3616
2020-08-27,AP,42285,652
2020-08-27,BA,247853,5178
2020-08-27,CE,211053,8374
2020-08-27,DF,156863,2425
2020-08-27,ES,108662,3105
2020-08-27,GO,128241,2987
2020-08-27,MA,148923,3402
2020-08-27,MG,205942,5049
2020-08-27,MS,47152,823
2020-08-27,MT,87484,2649
2020-08-27,PA,196874,6106
2020-08-27,PB,104096,2388
2020-08-27,PE,122147,7480
2020-08-27,PI,76033,1785
2020-08-27,PR,124074,3153
2020-08-27,RJ,219198,15859
2020-08-27,RN,61416,2240
2020-08-27,RO,53805,1109
2020-08-27,RR,42997,587
2020-08-27,RS,118315,3275
2020-08-27,SC,139638,2170
2020-08-27,SE,71599,1830
2020-08-27,SP,784453,29415
2020-08-27,TO,48580,649
2020-08-28,AC,24462,608
2020-08-28,AL,78174,1861
2020-08-28,AM,118844,3629
2020-08-28,AP,42625,657
2020-08-28,BA,250977,5243
2020-08-28,CE,213238,8380
2020-08-28,DF,158180,2440
2020-08-28,ES,109493,3117
2020-08-28,GO,130208,3044
2020-08-28,MA,150144,3412
2020-08-28,MG,209465,5167
2020-08-28,MS,48023,840
2020-08-28,MT,89140,2677
2020-08-28,PA,198246,6109
2020-08-28,PB,104803,2404
2020-08-28,PE,123146,7512
2020-08-28,PI,76916,1804
2020-08-28,PR,126964,3194
2020-08-28,RJ,219198,15859
2020-08-28,RN,61704,2248
2020-08-28,RO,54205,1114
2020-08-28,RR,43299,587
2020-08-28,RS,120739,3323
2020-08-28,SC,141692,2193
2020-08-28,SE,72039,1837
2020-08-28,SP,796209,29694
2020-08-28,TO,49651,658
2020-08-29,AC,24601,608
2020-08-29,AL,78483,1870
2020-08-29,AM,119859,3634
2020-08-29,AP,42771,659
2020-08-29,BA,254790,5302
2020-08-29,CE,214094,8382
2020-08-29,DF,159526,2450
2020-08-29,ES,110025,3129
2020-08-29,GO,130541,3066
2020-08-29,MA,150895,3424
2020-08-29,MG,212565,5270
